"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"afford",0.400584787130356,0.0030330924782902,-0.409622073173523,1.5590535402298,2.17172122001648,0.651021361351013,-0.879457116127014,0.515971004962921,-1.31510186195374,-0.397362023591995,0.0424835756421089,-1.22216236591339,0.821836709976196,1.95600998401642,1.53622913360596,-0.658540844917297,-0.506966531276703,-1.22295045852661,1.92628490924835,0.531042039394379,0.433410197496414,0.235906660556793,-0.962300479412079,-0.145916193723679,-0.110453210771084,-0.918717861175537,0.368033051490784,0.979307115077972,0.052053265273571,-0.606675624847412,-0.0448269471526146,-0.241579353809357,-0.78024810552597,-0.23199175298214,-0.664003849029541,0.527036786079407,-0.654272854328156,-1.90468454360962,-1.8086611032486,0.194414734840393,-1.81543719768524,2.33228731155396,-0.607246696949005,-0.0998656004667282,-0.447912216186523,-1.56008970737457,0.190696880221367,-0.675802230834961,0.181926056742668,-0.210691258311272
"simply",0.684213995933533,0.00125134643167257,1.69972634315491,1.43629586696625,0.400506794452667,0.591132283210754,-0.934151649475098,-0.059225756675005,-0.218063250184059,0.448710054159164,1.45027542114258,-1.00484502315521,-1.66607189178467,0.0329000428318977,-1.87778627872467,0.324083089828491,1.41276693344116,-0.873742282390594,-0.275027811527252,-0.149959534406662,0.477248072624207,0.685590744018555,-0.56392365694046,0.806128621101379,0.403459787368774,-1.68459331989288,0.796634793281555,-0.572977244853973,-2.40231680870056,0.199668362736702,0.346605479717255,0.327762633562088,-1.33802390098572,-1.28916454315186,-0.913405478000641,-0.721820533275604,0.809844017028809,-0.807087302207947,-0.579199910163879,1.2024120092392,0.129714652895927,-0.691759586334229,0.473500549793243,1.24734675884247,0.056913249194622,0.839236497879028,-0.936860918998718,2.53306603431702,0.0981162339448929,0.84608393907547
"it”",1.03740811347961,1.09347307682037,0.656784951686859,-0.266680061817169,0.709780693054199,0.299824148416519,-0.526560187339783,-0.329605400562286,-0.10061913728714,0.750002264976501,-2.1537971496582,-0.757703840732574,0.246058985590935,0.967385649681091,1.07324421405792,0.058871541172266,1.25853037834167,0.505278706550598,-0.331708014011383,0.726217031478882,2.1993305683136,-0.100480780005455,0.766869306564331,-0.265849679708481,-0.152764022350311,0.641347467899323,-1.44110035896301,0.560803592205048,0.47535440325737,1.3677225112915,1.36993730068207,-0.0922829955816269,-0.386150151491165,-2.0297749042511,-0.225426614284515,0.151818230748177,-0.500695705413818,-1.16504549980164,-0.474291443824768,0.969889402389526,3.18199324607849,-1.06003427505493,-0.894853949546814,0.438709527254105,-0.0912754312157631,0.600322961807251,0.400504946708679,-0.286261737346649,1.88070726394653,0.107995383441448
"an",0.961847364902496,-0.663838326931,1.73006653785706,0.808109223842621,-0.652957260608673,1.32386112213135,-0.538410067558289,-0.436339408159256,0.0624287687242031,-0.691889703273773,0.0414607711136341,-1.94436514377594,-1.48707258701324,1.61027669906616,1.2530220746994,0.0984286591410637,0.871499598026276,-0.365535378456116,0.493859529495239,-1.38747775554657,-1.69463860988617,1.57469618320465,0.614366710186005,-0.564759373664856,0.982682287693024,0.211076706647873,0.367460817098618,0.410050719976425,-1.27469408512115,0.739055395126343,0.69504588842392,0.596441984176636,-0.0754714161157608,0.946626424789429,0.0566831715404987,0.115222156047821,0.69919741153717,-0.967927396297455,-0.551254749298096,-1.08047640323639,-0.593532264232635,0.577565968036652,-1.04418122768402,-0.734916865825653,0.547860205173492,2.48942589759827,0.0182229466736317,0.613279938697815,0.518045246601105,2.22994327545166
"outlet",-1.2547949552536,-0.312245815992355,0.596457600593567,0.2810078561306,-1.81347823143005,0.803197860717773,0.492589175701141,-0.0824027135968208,0.0895797312259674,0.123245611786842,1.14280879497528,-0.745943069458008,0.624272704124451,0.721738338470459,0.906412482261658,-1.05480086803436,0.911226212978363,0.395469933748245,-0.367474228143692,0.321126818656921,-0.830768525600433,-0.791966259479523,-0.0456523112952709,-1.16360509395599,-0.307460725307465,0.460378110408783,0.124367542564869,-0.152138188481331,1.1460235118866,-0.108230397105217,0.789620161056519,-1.11893975734711,0.254662901163101,-2.92367672920227,-0.276233106851578,-2.38044857978821,-0.924435317516327,0.910727143287659,-1.66707038879395,-0.694856286048889,0.910375952720642,1.78117227554321,-0.00104087148793042,-1.20557546615601,-2.19968247413635,-0.440682202577591,-0.540937066078186,1.18213820457458,0.200305819511414,0.127268522977829
"failures",1.84185707569122,0.622581303119659,-2.06357574462891,-2.42242121696472,0.592772424221039,-1.34317564964294,0.0533084273338318,0.597718834877014,-0.371686041355133,-0.161218956112862,0.305973380804062,0.424359411001205,-1.64309990406036,-0.418146461248398,-0.412691116333008,0.957803547382355,-0.177155569195747,-0.343586832284927,-0.770092606544495,-0.169116780161858,-0.782136738300323,0.615287721157074,0.182006567716599,-1.28871893882751,0.147710546851158,1.57023417949677,-1.76915156841278,-0.566648781299591,-1.50541710853577,-1.83921587467194,-0.28293651342392,0.875120937824249,-0.33072093129158,-1.30015754699707,-0.862576365470886,0.80805504322052,0.198958337306976,-0.522618770599365,-1.20005536079407,0.86771696805954,0.0660619959235191,0.587940812110901,0.266508847475052,1.32672572135925,-0.187801793217659,0.815933883190155,-1.90268659591675,-0.391226798295975,0.440026342868805,0.858668982982635
"differently",0.181207194924355,-1.07524538040161,-0.860352277755737,0.715893387794495,1.16615343093872,-1.16359782218933,-0.790420293807983,-0.0940154269337654,0.184123501181602,-0.350725829601288,-2.69011330604553,0.544216096401215,-0.026474304497242,-0.361781895160675,1.42643320560455,-0.310652762651443,1.14343202114105,-0.49298968911171,-1.06132411956787,0.600395441055298,0.109602108597755,-2.21102499961853,2.42053627967834,-0.96459698677063,-1.22752285003662,-0.374419867992401,-1.08880543708801,1.19476318359375,0.193486109375954,0.850187182426453,-0.391687601804733,0.205686345696449,-0.414558500051498,0.16249868273735,-1.77445006370544,-1.14315271377563,0.145003706216812,0.882235109806061,0.395538002252579,1.07123875617981,0.0989311933517456,1.01927733421326,-0.700414717197418,-0.637409687042236,1.17088913917542,0.33095395565033,-1.18588697910309,0.171460658311844,1.61700117588043,-0.285008251667023
"loyal",2.32961058616638,0.109872542321682,1.20467901229858,-1.32721495628357,0.100101120769978,0.324802249670029,-1.5863653421402,0.367018491029739,0.0427276380360126,0.432629406452179,1.20285320281982,-1.11523902416229,-0.0556161776185036,0.0084319319576025,-1.12676811218262,-0.221546873450279,-0.230351641774178,-0.295190155506134,0.503667891025543,0.0148173505440354,-1.24187302589417,-0.364295363426208,0.925717234611511,-1.29221224784851,2.4019775390625,-0.858854174613953,0.502493798732758,-1.12340807914734,-0.1509999781847,-1.27322328090668,-1.93889987468719,0.949950814247131,-2.02323174476624,-0.481801241636276,-0.158224329352379,-0.115242302417755,0.535329163074493,-0.388271898031235,0.00576742365956306,0.821238279342651,0.807203233242035,-0.420325011014938,0.988075196743011,0.0538060888648033,-0.945478200912476,0.373370498418808,-1.12834596633911,-0.755499303340912,-1.04636430740356,2.04973530769348
"👍🏻",0.854952037334442,-0.268421649932861,0.677487134933472,-1.74775266647339,1.63741457462311,0.776300966739655,-1.63544678688049,-1.21505796909332,0.670221328735352,-0.581571817398071,0.623356819152832,-0.967888474464417,0.641811728477478,-1.8653119802475,-0.592085123062134,-0.521782994270325,1.35523056983948,-1.15346074104309,-0.666936695575714,0.337388068437576,-1.24105739593506,-1.69604301452637,0.288438081741333,-1.17427742481232,1.57164883613586,-0.892716526985168,0.8502556681633,-1.68861711025238,-0.215782552957535,0.559193849563599,-1.04111707210541,-0.130690276622772,-0.622650623321533,-0.197871774435043,0.272831827402115,-0.17521396279335,-0.638806104660034,-0.278389543294907,-0.626863598823547,-0.420197755098343,1.43905186653137,-0.303680628538132,-0.431264460086823,0.359219491481781,-0.348877608776093,2.62564587593079,-0.504373610019684,-1.32003045082092,0.329583913087845,0.72722852230072
"adequate",0.156872093677521,-0.828553438186646,-0.542299389839172,0.881665408611298,0.156631246209145,-0.0548615455627441,-1.10319757461548,0.135627195239067,-0.0100230304524302,-0.803731143474579,2.27479338645935,-1.08747804164886,0.987642347812653,1.72265028953552,-0.403328835964203,0.552783131599426,-1.09171485900879,1.40958404541016,-0.283391445875168,-0.27495926618576,-1.32719123363495,1.15696132183075,0.41338038444519,0.771994888782501,-0.089811347424984,-0.44778698682785,0.51190847158432,0.47985315322876,-0.45257157087326,0.566242635250092,-0.489900499582291,1.32162177562714,-0.190109699964523,1.88939559459686,-0.839008271694183,-0.45728275179863,2.68069100379944,0.430446267127991,-0.227102473378181,-0.094426803290844,1.44768142700195,0.0890277102589607,-0.206328421831131,0.716497242450714,0.704156458377838,-2.98356652259827,0.10595978051424,-0.677399396896362,0.167172268033028,-0.786926209926605
"knicks",0.836197316646576,1.32487607002258,-0.719509124755859,-0.477798730134964,-0.0258641168475151,0.714979946613312,1.03691637516022,0.856669723987579,1.00872421264648,-0.173650413751602,0.0516011640429497,1.59094083309174,0.169946029782295,0.446552693843842,-0.162200823426247,-0.579183220863342,-0.717719852924347,-1.28720307350159,0.271191477775574,-0.809126257896423,0.498594671487808,-0.981892228126526,-0.474605768918991,-0.713989555835724,-0.724337577819824,0.236373826861382,-1.64260697364807,-0.90200936794281,1.2002592086792,-2.09546518325806,-1.05665385723114,-0.433527886867523,1.54067897796631,1.13511180877686,-0.423071563243866,-0.990927755832672,1.5949239730835,1.17633199691772,-0.262972325086594,1.97934031486511,-1.0561615228653,-1.24817001819611,0.652681827545166,1.44154739379883,1.38520991802216,1.66133725643158,0.861888229846954,-0.403981417417526,-0.347521424293518,-0.781023323535919
"spectrum",-1.44262754917145,2.24639320373535,1.13848686218262,-0.717238545417786,-0.289275228977203,-0.758127331733704,-1.68878102302551,1.93625605106354,0.300445973873138,-0.874614477157593,-0.364627182483673,0.660489141941071,-1.87339806556702,-0.0216986779123545,0.0929902717471123,-0.556404948234558,-0.473401665687561,-1.28353428840637,1.06877207756042,-0.274905920028687,1.94513034820557,0.0931684970855713,0.0861799046397209,-0.782251238822937,-0.707319796085358,-0.031304657459259,0.449042826890945,0.164834320545197,0.883104979991913,-1.1720517873764,-0.358005285263062,-1.03085005283356,-1.91975748538971,-0.216667845845222,-1.53199410438538,-0.77345609664917,1.00051665306091,-1.0472092628479,-0.75286465883255,0.459900617599487,0.15603169798851,0.84080582857132,0.768418669700623,0.894487500190735,-0.171050429344177,1.30962157249451,0.747236013412476,1.14885795116425,0.880809128284454,0.94884204864502
"yellowish",-1.72104597091675,-1.8214750289917,0.464411437511444,0.871097803115845,-0.597804188728333,1.08706820011139,0.84068888425827,0.261519908905029,0.101224891841412,-0.136326089501381,-0.462049931287766,-0.173324212431908,-0.315363377332687,-1.50004553794861,0.49205008149147,2.18761277198792,0.952880024909973,0.859984397888184,0.348079562187195,-1.53376495838165,-0.205616220831871,-1.44290637969971,0.260416567325592,0.187044367194176,-0.181723564863205,-2.45703530311584,-0.852421998977661,1.35545551776886,-0.912091553211212,-1.522984623909,0.909949421882629,0.221076101064682,-0.210012033581734,0.73525869846344,0.0761933922767639,0.891069531440735,1.33045709133148,1.404989361763,-0.345872342586517,0.468233466148376,-0.356002956628799,0.674601972103119,-1.44588994979858,-0.397517383098602,0.709342360496521,0.872995257377625,-1.2919750213623,1.35384488105774,0.47732862830162,0.691520094871521
"specifications",-0.359087377786636,0.525297105312347,-1.21759033203125,-0.578690588474274,-1.07268309593201,0.61520117521286,-0.57181304693222,0.818382441997528,-0.26258459687233,-0.946996808052063,0.853407859802246,-0.70887565612793,0.396468847990036,-1.90279245376587,0.412031352519989,1.9260106086731,-0.488095968961716,1.44920814037323,-0.445568531751633,2.38033270835876,-1.34910261631012,1.38920068740845,-1.60006976127625,-0.0185080319643021,-0.12977959215641,1.26606154441833,-0.183359935879707,0.715514302253723,-0.694033563137054,-0.624068915843964,0.0675703138113022,0.410121470689774,-2.26708984375,-0.481585532426834,-0.484825015068054,0.488231778144836,1.93433547019958,0.401763647794724,-0.809594035148621,0.269339233636856,-0.0364795178174973,1.01771998405457,0.670762658119202,-0.0695193111896515,-0.137021690607071,-0.65294885635376,-1.08555090427399,-0.484254509210587,1.95806455612183,-0.124459013342857
"87",-1.40555918216705,-0.259354680776596,0.129110276699066,-0.414898157119751,-2.25570797920227,0.371094942092896,1.47629761695862,-0.550563931465149,0.169219672679901,-0.0413901582360268,-0.243726640939713,0.872150897979736,0.000672624795697629,-2.10557317733765,0.446849793195724,1.23596894741058,-0.565078258514404,1.28169274330139,0.145869076251984,0.671490967273712,-0.906884491443634,-0.0688160881400108,-0.726872980594635,-0.772829294204712,-0.585734486579895,0.168692171573639,-1.46259260177612,0.295423060655594,0.684518873691559,0.472592025995255,-0.565461158752441,1.39846706390381,-0.209625393152237,0.6086146235466,0.680728912353516,0.333774298429489,2.11186003684998,-0.384099304676056,1.8562685251236,-0.787975013256073,0.785080015659332,0.372042804956436,0.312937259674072,-0.709975779056549,0.344534873962402,-1.53820312023163,1.91927468776703,-0.32953941822052,1.24339914321899,2.06234359741211
"window",0.175158992409706,0.19411712884903,-0.762155473232269,-0.752544939517975,-1.09879660606384,0.63565593957901,0.96437007188797,-0.809936344623566,-0.073916494846344,-0.397258251905441,1.28172063827515,0.568607568740845,2.14902472496033,-0.473958402872086,-1.93263530731201,-1.02140593528748,1.30844748020172,-0.562091588973999,-0.572815001010895,0.448081374168396,1.2937673330307,0.883109986782074,-1.07280933856964,0.359064966440201,0.631934881210327,1.01850807666779,-0.214365810155869,0.531965911388397,0.365601181983948,-0.739956259727478,0.456729292869568,-0.298877060413361,-0.0356420986354351,0.242950305342674,-0.472069799900055,1.9275313615799,0.936536729335785,0.114680342376232,0.771991372108459,-0.525988280773163,0.493344932794571,-0.427847653627396,-0.134448409080505,1.70145273208618,-1.89232814311981,-1.01004862785339,-2.33149719238281,-0.248117044568062,1.11999416351318,2.08501863479614
"summer",-0.462320923805237,0.296846181154251,1.72822916507721,0.924495935440063,1.77628040313721,0.452006340026855,-0.828892111778259,1.07101738452911,-0.522935807704926,0.131403669714928,0.66767019033432,0.17233082652092,-1.42066776752472,-0.638073801994324,-1.30063903331757,-1.09367704391479,-0.498405337333679,-0.743453323841095,-0.186040997505188,1.01710045337677,1.217524766922,0.531163930892944,0.947213709354401,0.544285833835602,0.692436456680298,1.35972762107849,2.19171595573425,-1.08674895763397,0.808799564838409,1.24378621578217,-0.919768631458282,-0.948499023914337,0.162757888436317,-0.0311828162521124,1.39585256576538,1.24878966808319,-0.540284752845764,1.15702331066132,-0.397293269634247,-1.37093305587769,1.87275815010071,-0.474284440279007,0.889496088027954,1.41429054737091,-1.88570010662079,0.00906895287334919,-0.18588362634182,-0.362690418958664,0.105423279106617,-0.188817918300629
"restarts",0.274882912635803,-1.12274146080017,-0.0164049547165632,-2.22513628005981,-0.923774898052216,0.347364366054535,-0.391695022583008,0.588894784450531,1.35507678985596,0.308048963546753,0.184404820203781,0.815151393413544,-1.52884817123413,-0.274863481521606,-0.629875302314758,0.689215838909149,-0.00396553054451942,0.330387324094772,0.541402101516724,0.504203081130981,1.58469367027283,0.0743531659245491,-0.460109204053879,-0.411237955093384,-0.31759911775589,0.199124738574028,1.56499409675598,0.561936616897583,-1.40304815769196,-1.68601179122925,1.87027454376221,0.029069485142827,0.905332684516907,-0.155587896704674,0.874628245830536,1.48531711101532,0.264143764972687,1.34884440898895,0.857300996780396,0.0763244703412056,1.49447119235992,1.11532390117645,0.68918651342392,-0.730494499206543,1.45358943939209,0.713502049446106,-1.54923582077026,0.967972695827484,-1.65664541721344,-1.38556718826294
"scraped",-0.624354660511017,-1.46022045612335,-0.378322839736938,0.775962054729462,-1.24228262901306,0.561560094356537,0.611832082271576,0.122126534581184,-0.45319339632988,0.88359522819519,0.952059149742126,1.32540154457092,-1.19366061687469,0.440857261419296,0.684307873249054,1.36681735515594,0.662778496742249,-0.820601761341095,-0.157374188303947,-0.935777723789215,0.896048069000244,-1.21040165424347,-0.74344938993454,0.326180875301361,0.843410193920135,-0.0432683266699314,-0.733342885971069,-0.966934263706207,-0.0307882223278284,-1.828773021698,-0.301685512065887,0.163276627659798,0.728799879550934,1.2491637468338,1.16958916187286,0.958905875682831,1.37809979915619,0.183694317936897,0.662019073963165,-0.262203365564346,-1.41368508338928,-2.88236522674561,1.3306405544281,-0.661191403865814,1.93555700778961,0.567673861980438,0.876035094261169,-0.720873475074768,1.09795713424683,-0.629503786563873
"assured",-0.633117437362671,-0.667000472545624,-0.855247557163239,-0.686898231506348,-1.57075989246368,0.548536360263824,-1.06708943843842,-0.418706893920898,-1.41294884681702,1.25600111484528,0.303745806217194,-0.628721594810486,0.625584006309509,-0.306128174066544,-0.51797878742218,0.958437025547028,-1.04009521007538,-0.955931603908539,0.404700636863708,1.28084695339203,0.667437791824341,-1.07240378856659,-0.858156383037567,0.945854902267456,0.078493669629097,-2.10709452629089,-1.34508240222931,0.634561717510223,-0.771936178207397,-1.40805435180664,-0.118450716137886,-1.9941713809967,-0.310484975576401,1.20828139781952,-0.279610008001328,1.51780867576599,-0.469535350799561,0.260961800813675,-1.56105530261993,-0.144429922103882,-0.295680552721024,-1.18597495555878,0.658620715141296,-0.713317513465881,-0.699433743953705,0.213011518120766,-0.107789397239685,-2.29536271095276,1.7115638256073,-0.126915141940117
"lavender",0.163058385252953,-1.17016208171844,-0.785942137241364,0.851864874362946,0.540931224822998,0.315057754516602,-1.17989325523376,0.86794251203537,0.534049272537231,-0.323945134878159,-0.229934394359589,-0.294121593236923,-0.078573927283287,-1.67347550392151,-0.936147749423981,2.51000595092773,0.222150444984436,1.18667697906494,1.192906498909,-0.748805463314056,-1.61056745052338,-0.42102637887001,1.30920732021332,1.07489418983459,-1.64665126800537,0.592486202716827,0.532769799232483,-0.358015775680542,0.745790004730225,-0.000457455374998972,0.059450164437294,0.969655334949493,-1.67755377292633,0.826369762420654,-0.297710627317429,-1.34087491035461,-0.0361262448132038,0.526451826095581,-0.935160458087921,2.87247824668884,0.190773591399193,-0.551456093788147,-1.34324860572815,0.827583193778992,0.724609375,-0.31486764550209,-1.31687092781067,0.22491367161274,0.357511252164841,0.00919450633227825
"premium”",-0.70639955997467,0.0522354990243912,-0.270692676305771,1.53321599960327,-1.33417928218842,-0.613251209259033,-0.89926815032959,-0.326527953147888,0.793526291847229,0.500139057636261,1.21335363388062,-2.06941032409668,1.33035957813263,-0.13373464345932,0.319386422634125,-0.806939661502838,0.33865150809288,1.36292147636414,0.514882743358612,2.44198298454285,-2.05717968940735,0.0662572160363197,-0.5061115026474,0.502574563026428,-0.915436863899231,-0.421634882688522,0.286411851644516,1.6409912109375,1.96276640892029,0.0343464873731136,-0.0906482264399529,0.512172281742096,-0.675538837909698,-0.0711363554000854,0.536516726016998,0.264361172914505,0.902085304260254,-1.10702455043793,-0.34129723906517,2.45322299003601,-0.0757114663720131,-0.948255836963654,0.507689654827118,0.452001720666885,-0.0862348899245262,0.741342842578888,1.01955103874207,0.469845503568649,0.407021701335907,1.27425730228424
"rebuilt",0.626959502696991,-0.759677946567535,0.518990218639374,2.00344705581665,-0.207598403096199,-1.22108256816864,0.232371717691422,-1.3582524061203,0.0462819710373878,-0.566465139389038,-0.214385911822319,-1.82073712348938,-0.74718713760376,1.13005697727203,-0.1777104139328,1.73575568199158,1.13070726394653,-0.350799590349197,0.0222277622669935,-0.13995236158371,-0.946751117706299,0.360233843326569,1.26857340335846,-0.673640131950378,-0.642162322998047,-1.91328907012939,-0.0981565490365028,0.289340674877167,-0.0160393957048655,-1.44666564464569,0.165561720728874,1.75747096538544,0.619061708450317,0.185064077377319,1.47644996643066,1.08439135551453,0.281868368387222,0.819022715091705,0.30339378118515,2.19655656814575,-1.0845113992691,-1.44229221343994,0.877312302589417,1.3353283405304,-0.13667169213295,0.486818313598633,0.0941698774695396,0.916413366794586,-1.49931812286377,0.511395335197449
"pocket",0.34210142493248,0.105500988662243,-0.338680803775787,0.402520090341568,0.953201949596405,1.36417162418365,1.35155403614044,0.251054853200912,0.592917442321777,0.755832433700562,1.20275926589966,0.19598625600338,-0.36749866604805,0.505002737045288,-0.662521541118622,-0.116460539400578,0.445578008890152,0.325784504413605,1.61847829818726,-1.36822640895844,0.11972688883543,1.16333949565887,-2.16269087791443,0.922531723976135,-0.629284143447876,0.827631115913391,-0.497720271348953,1.28684389591217,-0.920820713043213,-1.00780057907104,-1.15726327896118,-0.46295565366745,-0.292017132043839,-1.40985918045044,-0.526374638080597,0.843612194061279,-0.252559781074524,2.56302356719971,-1.80220305919647,-0.856675207614899,1.61640775203705,-0.0389654077589512,-0.606228291988373,0.312121629714966,0.659354209899902,-0.869244158267975,-0.332966059446335,0.275285750627518,-1.64118337631226,-1.66290235519409
"apples",0.659702479839325,-1.16856002807617,0.517091274261475,-1.58557796478271,-0.16439887881279,-0.663094520568848,-1.96893262863159,-0.723123550415039,-0.0702412351965904,0.341750979423523,1.18729257583618,1.57755196094513,-0.35849341750145,-0.472326129674911,0.765446186065674,0.444020628929138,0.534414649009705,0.832549273967743,0.484317392110825,1.29507505893707,1.63608551025391,0.157949835062027,-0.91838538646698,1.15794920921326,0.942902505397797,-0.111256174743176,0.112535357475281,-0.729743421077728,-0.326710671186447,-2.20168542861938,0.690781831741333,0.266618669033051,0.303098201751709,0.840521395206451,-1.10273051261902,0.623281896114349,1.65644991397858,-1.00300335884094,0.24740694463253,1.15717124938965,0.547502934932709,2.25957465171814,0.019121928140521,-0.991047620773315,-2.13136553764343,-0.241968363523483,-1.20348119735718,0.687551200389862,0.00388763844966888,0.455954879522324
"ways",-1.15501046180725,-0.469245105981827,-0.678563952445984,-0.809020042419434,1.81582701206207,2.16384840011597,-0.734054565429688,-0.502342522144318,0.0463897138834,1.40850102901459,-0.513446092605591,-0.58599990606308,-0.434302031993866,-0.309634566307068,-0.728355169296265,-0.82220721244812,-2.17018151283264,-1.08565533161163,-2.90773868560791,-0.0336339324712753,-0.174774244427681,0.711756706237793,0.565542638301849,-1.17161810398102,-1.3194352388382,0.745752274990082,-0.11981887370348,-0.622935891151428,-0.730879127979279,-1.37898302078247,1.41333866119385,0.231902301311493,0.117810897529125,-0.480975955724716,-0.332443863153458,-0.0851044580340385,0.8637375831604,0.787657976150513,-1.78215479850769,-0.160925567150116,-0.0960143953561783,-0.553513288497925,0.926545202732086,-0.467491239309311,0.396987915039062,-0.630862593650818,-1.71589529514313,-0.181961253285408,0.36018967628479,0.853631615638733
"instantly",0.337204992771149,1.43598139286041,1.25122821331024,-0.270889163017273,1.27402853965759,-0.26349064707756,0.32556164264679,-1.41736710071564,0.575435817241669,-1.16085886955261,1.93275845050812,-1.60525166988373,-0.497393131256104,-1.85748088359833,-1.68789303302765,-0.151130333542824,1.19435966014862,-1.82300174236298,-1.09354758262634,0.295392096042633,0.510295748710632,0.374396681785583,0.832126379013062,-0.414832532405853,-0.203195437788963,1.39624714851379,0.563048362731934,-0.330172508955002,-0.531853377819061,-0.608621120452881,0.273796230554581,0.0626623556017876,0.161250859498978,0.108288183808327,1.16815221309662,-0.541063725948334,0.349902868270874,-2.08804368972778,0.0135095603764057,-1.10703527927399,1.14980244636536,-0.365937799215317,-0.462183266878128,-0.266401886940002,-0.742847800254822,0.348373800516129,-1.68608558177948,0.853511869907379,1.96982765197754,0.318993836641312
"garbage",0.0668528601527214,0.913613021373749,1.54847037792206,-0.574386835098267,-1.20785510540009,1.51165223121643,0.6834437251091,-0.284412413835526,0.140946626663208,-0.537341237068176,-1.07914984226227,-2.05669569969177,-1.83302414417267,-0.802489459514618,1.1625452041626,-0.0234684627503157,0.448084801435471,-0.0192504338920116,1.21593058109283,0.598716676235199,-0.214702382683754,-0.281404912471771,1.11252558231354,0.875215291976929,0.813917219638824,0.833751261234283,0.322974652051926,1.89054989814758,-1.71161115169525,-1.93584132194519,0.122655496001244,0.821916222572327,-0.061365183442831,0.806905746459961,1.13943338394165,0.914251387119293,-2.14911556243896,-0.778087317943573,-0.668523073196411,-0.187202081084251,0.265045553445816,-1.4709438085556,0.342560738325119,-0.777206063270569,-0.294608116149902,0.901950597763062,-1.1562647819519,0.826129615306854,-0.253339320421219,-0.277007341384888
"files",-0.655901551246643,1.32007718086243,-0.282919257879257,0.254076898097992,0.248267188668251,2.12706160545349,-2.26333546638489,1.05263292789459,-0.19300089776516,-1.79937148094177,-0.110948584973812,-0.178736433386803,-1.21347093582153,0.056009404361248,-1.66864097118378,-0.657881379127502,-1.52858674526215,1.05355274677277,0.295534282922745,-0.5062295794487,1.50097417831421,-0.339153468608856,-0.467525601387024,-0.695350348949432,0.534928977489471,0.834204494953156,0.404846400022507,-0.0550761632621288,-1.52705824375153,-0.512543559074402,-1.17167472839355,-0.647138774394989,1.14563572406769,-0.846506059169769,-0.0529765114188194,-0.919377565383911,0.987843573093414,0.623775005340576,-2.69740724563599,-0.757649421691895,0.812199532985687,0.0493896640837193,-0.138391047716141,0.658688843250275,-1.14084327220917,-1.37341070175171,0.0852276906371117,-0.0957483649253845,-0.137306824326515,-0.167630448937416
"after",0.392307072877884,1.25024819374084,-0.0692254677414894,0.42608979344368,1.1700644493103,-1.00871527194977,-0.0696350634098053,-1.5215699672699,1.60019028186798,-1.36021685600281,1.57397449016571,-0.323407560586929,-0.218311548233032,0.896084249019623,-0.776514172554016,-1.23261821269989,1.75373804569244,-0.0279689393937588,-0.177841514348984,-1.33670008182526,0.37529382109642,-1.28309142589569,0.600407719612122,-1.45155620574951,-0.055477250367403,1.37575256824493,-0.837370872497559,0.577541351318359,0.637170612812042,0.150023087859154,1.09481930732727,-0.654326975345612,0.201509967446327,0.0709586217999458,0.274416714906693,1.09924638271332,0.175834357738495,0.00349902734160423,1.57541525363922,-1.02600812911987,0.676523804664612,-0.993532121181488,1.9367892742157,0.535153210163116,-1.48123443126678,-0.230749011039734,-1.77032363414764,1.47671043872833,0.770687580108643,-0.869441032409668
"learn",1.28821074962616,0.0167521964758635,-1.84956562519073,-0.0540100783109665,0.782088041305542,1.70857882499695,-1.02226769924164,-0.048313807696104,-1.37881410121918,0.295712649822235,0.0841040834784508,-0.775820732116699,0.104617327451706,2.09422183036804,-0.861969292163849,-1.7892519235611,-1.81307554244995,1.17071032524109,0.395569711923599,-0.58943784236908,0.803128778934479,0.02347900159657,1.33115208148956,-0.60468727350235,1.07984519004822,0.2284796833992,-0.989205658435822,0.631939291954041,0.36721608042717,-0.736392080783844,-0.264022797346115,0.176296681165695,0.24183814227581,-0.122082620859146,-0.302031099796295,0.33488667011261,0.742429077625275,-0.342453151941299,-0.716124713420868,0.566109418869019,-0.864358484745026,0.426379591226578,0.146972358226776,-2.22615647315979,-0.170898377895355,-2.73313307762146,0.770387589931488,-0.417550384998322,-0.50694352388382,-1.36807930469513
"ready",-0.813311159610748,-1.06411123275757,2.4471070766449,-0.886539399623871,-0.548209965229034,-0.168231010437012,-1.20607149600983,-0.498766362667084,0.146111965179443,1.56545269489288,-0.301865786314011,1.49447548389435,-0.361163377761841,0.0177725739777088,-2.30315041542053,-1.02773308753967,-0.691976845264435,0.488844752311707,0.595680773258209,-0.147616773843765,0.375270754098892,0.891333878040314,0.373997420072556,-0.60114198923111,0.234430536627769,1.2828254699707,0.498306214809418,0.449371933937073,0.148130893707275,-0.19538052380085,0.145401582121849,-1.35846090316772,-0.0323548503220081,0.624137759208679,1.35333073139191,0.245167255401611,0.000884947832673788,0.940618693828583,-2.62121057510376,-0.465418428182602,0.221726983785629,-1.85545134544373,-0.474481582641602,-0.206275224685669,-1.11037468910217,-0.36879488825798,0.752304911613464,1.80681097507477,0.174391463398933,1.50312292575836
